file_id,user_id,subforum_id,num_contexts,label,texts,group
14099762_1,573473,1381,0,noHate,"I'm often asked what my main squeeze looks like , here she is , Sweet Polly Purebred , in a scene where I save her from the evil jew scientist Simon Bar Sinister",train
14104800_1,599761,1381,0,noHate,pm me or email me at boycottkosher@aol.com once i get enough money together ill be getting a car and ill be able to get to milwaukee quite easily .,train
14108132_7,600247,1381,0,noHate,The Wolf,train
14267984_1,596848,1380,0,hate,"Fine with me as long as they do n't parade the city and demand `` gay rights '' ... keep it in the closed god damnit , homosexuality is n't exatly something to be proud of",train
14268748_3,605391,1380,0,noHate,http://www.census.gov/geo/www/mapgal...inPD-1990.html,train
14270200_1,599136,1380,0,noHate,Yeah I knew about the cheap houses in Springfield area but not that dang cheap as 9K thats why I asked .,train
14271254_2,586175,1380,0,noHate,I have decided to take this debate to pm .,test
14297733_2,605744,1380,0,hate,Black and Asian immigrants who are coming in and those who were borne here and their breading patterns are the threat to our gene pool and not other white Europeans such as polish people .,test
14300005_1,577948,1380,0,noHate,Absolutely.,test
14412365_1,573454,1375,1,hate,"I just refer to them as primates as through THEIR evolution process they are just a little bit higher on the evolutionary chain which makes them all the more dangerous to whites , than any of their animalistic cousins .",test
14651924_4,572170,1371,0,noHate,"This is where their `` I 'm a bad ass , I can do whatever I want '' attitute comes from .",test
30412328_2,575485,1348,0,noHate,"Ten to one they have a great father , too .",test
30413507_2,577073,1354,0,noHate,It 's where I discovered so many great people who are fighting for our cause .,test
30415927_2,572600,1362,0,noHate,I 've taught her to question everything that they teach her .,test
30428427_1,734569,1348,0,hate,"Check out this youtube channel i found , i agree with most of what he says Diversity DESTROYS Social Cohesion in the West - YouTube",test
30466478_1,735180,1388,0,hate,"I am sure California is full of sick self hating whites , who think that for the good of all the black brown and yellow peoples of the world , whites need to commit racial suicide and disappear from their face of the earth for their sake and wo n't that be just dandy !",test
30512712_1,576933,1348,0,noHate,My father was born in Germany My mother 's parent 's moved from Ireland .,test
30542142_1,734937,1348,0,noHate,I really do hate rap music .,test
30542142_2,734937,1348,0,noHate,More than that I cringe every time I go to hang out with my friends and they blast this filth in their cars and homes .,test
30565018_2,572842,1348,0,hate,What makes it suck are the Jews that run it and the Blacks that play in it .,test
30593138_3,575835,1359,0,noHate,White speech is Hate ....,test
30603583_3,578431,1359,0,hate,He got what he deserved .,test
30644911_2,585114,1354,0,noHate,It 's a pretty powerful documentary that blew me away .,test
30679934_1,606437,1362,0,hate,"the kind of perversion that leads to homosexuality also leads to pedophilia. why take the risk , and even if the homosexuals turned out not to be pedophiles why would anyone want a child to live with two perverts .",test
30727148_1,572895,1354,0,noHate,Has anyone claiming this method been able to make even one block like that with wedges water and copper tools ?,test
31744146_1,599498,1363,7,hate,They probably stole a bunch of stuff .,test
31749725_1,573589,1363,0,noHate,damn! at least that sounds more plausable than a stupid sea. maybe look on ebay ??? are u sure there is none left ???,test
32923728_3,575163,1345,0,hate,And now this clip suggests they were suffering by having to live among heartless and barbarian Whites .,test
33661913_1,735154,1388,0,noHate,the money he is giving away to refugees and the third world is money Canada does not even have !,test
12847705_1,575510,1346,0,hate,"If you want to hear what a black `` intellectual '' ( lol ) sounds like , check out the woman in this video trying to debate Dr. William Shockley .",test
12854602_1,576464,1346,0,noHate,I read a few things about him awhile back and he is far to the left as so many of them are .,test
12854602_2,576464,1346,0,noHate,But I love this song and video so I thought I d post it here since the topic is about him .,train
12860462_4,572067,1346,0,hate,They all deserve an ass kicking .,train
12872204_3,572043,1397,0,noHate,It 's close to Finnic and Estonian .,train
12872204_4,572043,1397,0,noHate,"Liked the music , by the way .",train
12882480_3,572043,1345,0,hate,Those visionary and responsible negroes ...,train
12882767_3,577166,1345,0,noHate,I think I stumbled on this thread before and thought I 'd get back to it and forgot .,train
13028070_2,576106,1345,0,hate,What alternative do you have other than kill the black policeman and every black cop you can until they get you .,train
13061855_2,579094,1345,0,noHate,When do they ever learn !!!!,train
13061855_3,579094,1345,0,noHate,What causes Cholera in the first place ??,train
13061855_6,579094,1345,0,noHate,"Cholera is most common in Africa , southern and Southeast Asia , and the Middle East .",train
13126067_1,578146,1345,0,hate,I'm sure the negro had it coming .,test
13126067_2,578146,1345,0,hate,Always nice to see a negro on the receiving end of a beat down from a white for a change .,train
13129283_1,575164,1345,0,noHate,Do they discharge soldiers from the military if they get STDs or letting them stay and allowing them to put their comrades at risk ?,train
13148088_2,573458,1345,0,noHate,Ohio in general looks to be in bad shape .,train
13164557_4,580150,1345,0,noHate,"Yah , I guess there is !!!",train
13164902_2,576137,1345,0,hate,Apes even have the instinct to basically leave these for dead .,train
13164902_3,576137,1345,0,hate,I hope this little groid tortures her .,train
13208579_1,574136,1345,0,noHate,"It's as if these people were like this all along , and it was only white civilization and moral nature that kept them in check .",train
13260874_2,578221,1345,3,hate,I hope all their farms burn down and their nappy headed children squandle in the flames .,train
13269862_1,572208,1345,0,hate,"As soon as i found out she was with child by a mulatto and she 's a wet back too , I suddenly found her to be repulsive and shall never watch anything she is in again .",train
13272432_1,579609,1345,0,hate,"If it 's brown , flush it down .",train
13272432_2,579609,1345,0,hate,"If it 's black , send it back .",test
13272432_3,579609,1345,0,hate,It ai n't right unless it 's White .,train
13272443_1,579609,1345,0,noHate,"1/2 messican , 1/2 White babies can often pass for White until they turn six or seven when the golden brown coating covers all .",train
13291349_3,573432,1345,5,hate,They probably have a 150 I.Q. with all three of them combined .,train
13340954_1,579031,1345,0,hate,I'm heading down to DC to put a sign on the White House gates that will read : ' No savage negro BEASTS in the White House ! ',test
13340954_2,579031,1345,0,noHate,"Long time no post , Turbo , good to see you back .",train
13386577_1,577824,1345,0,noHate,I thought Bono and Clooney were picking up the tab for Africa ??,train
13388432_2,573789,1345,0,hate,"But if White people find a user for a plant native to Africa , the negroes want a royalty .",train
13450842_2,579071,1347,3,hate,Our enemies have used RACE against us and are currently trying to destroy our RACE through a variety of different means .,train
13450842_3,579071,1347,3,noHate,It has everything to do with RACE .,test
13454780_2,572891,1396,0,noHate,Or make something in the internet against thi injustice some times is hit a global repercussion and can help this .,test
13456898_1,572496,1396,0,hate,"I know exactly what you 're saying , I just hate to see those worthless apes benefit from the great things that whites do .",test
13458375_2,579408,1347,0,hate,Those nogs in France do n't belong there and then they show how unruly they can be .,train
13458375_3,579408,1347,0,hate,Send them all to Afreaka And sink the farkin boat !,train
13460624_1,579751,1347,0,noHate,YouTube - Woman Opens Strip Club In Trailer Home For Teens And Offers Lap Dances To Children !,train
13478512_3,576192,1346,0,hate,The ugly black will always be .... black !,train
13484057_3,573474,1345,0,noHate,http://www.nogw.com/download/ _ 07 _ il _ kidnap _ aussie.pdf,train
13484364_1,575695,1345,0,hate,"Only a f' n jew would have the nerve to hide away in a black country , a fugitive from US law , while making campaign promises at the same time as suing the company he defrauded .",test
13488763_1,580930,1395,0,hate,"ok, so do we need to kill them too or are the slavs okay ? for some reason whenever i hear the word slav , the word slobber comes to mind and i picture a slobbering half breed creature like the humpback of notre dame or Igor haha",train
13489492_1,585501,1395,0,noHate,Then how come the only ones they arrested in connection with those attacks were active FSB agents ?,train
